PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,Scenario
9.820913992518747,-6.349674143387312,-1.4504151632500328,1.2186055906208495,1.1200043330771994,0.5576144752393679,0.1508147485838669,-0.5149869835003447,-0.5543099680042222,-0.11242493698940621,0.1777243056885847,0.7776549675078114,-0.5410814321720222,-0.08681934604579514,-0.02106537397513059,-0.39068798630459783,-0.44903384607819496,-0.12234910057936285,0.6897841717491309,0.16302155176195054,-0.5842597210507217,-0.2044538130236393,-0.23835611162497278,-0.13142396870706888,0.009232644877415661,0.5848445420938654,-0.13094854734418204,-0.05443384319299988,0.21671402441378237,-0.14688929174467577,1
8.817058647957708,-6.220536773195441,-2.2916607152529282,0.2889253191903173,1.6919778126033083,0.4172109751312062,-0.044919896932406174,-0.0989439642370777,-0.46067331043689125,0.11020654579014867,-0.10424324477693067,0.366573363160296,-0.47320902252984465,-0.11487695707599348,0.16953053250532196,-0.12986113232137758,0.06351633908204898,-0.3414239563534298,0.057296462416634684,-0.3626359938544908,0.156874863566984,0.04280608825488039,-0.15872667526141263,0.01547001501410846,-0.12135745000568637,0.33513292279779744,-0.06384047562807725,-0.09602900910528081,0.47281440864303476,-0.21479914359538782,1
8.784096578143338,-6.236832471435844,-2.375900348089425,0.4075505891403631,2.368049724066346,0.8384882222029726,-0.09664517234350556,-0.02105294335252989,-0.41231188655510814,0.3879479320785105,-0.26292618490152586,0.5454318859485257,-0.4608214700710213,-0.07906595287496535,0.44139366229055577,-0.02765739562399939,0.09768552488160304,-0.43663163289082435,-0.14960447435976507,-0.40757289781184397,0.6471962382511446,0.05678984722034726,-0.16639020735867688,0.3136060951524023,-0.11504564141128808,0.4094431770947054,-0.32921184258649333,-0.06322745326444672,1.2652773441929102,-0.12121802797224057,1
9.944098041188411,-6.293826396406816,-1.1754130145620676,1.0535858822082673,1.3648545729257002,0.4617409394627248,-0.03075810195867144,-0.37928891942430376,-0.6843080074193196,-0.023090716320438364,-0.10714485747999761,0.7048759757913595,-0.48882150676316694,-0.23921962528869703,0.07693411794652837,-0.19766759464973419,-0.17994635616379465,0.0684493613745109,0.7111153658977726,0.05182961955645986,-0.46472700951429674,-0.46456580387687535,-0.1638882746820205,0.15191860336529908,-0.2881522732236229,0.12525929831327073,-0.5146466521569589,0.018915538463420832,0.6601497644743584,-1.267318238871049,1
9.866128066082245,-5.9171431303629785,-2.393016514455447,0.7511063886257758,2.1729748733452583,0.6296264456146432,-0.058851139116850505,-0.16686778511408815,-0.5581970234223895,0.17189648817520928,-0.18428031793088817,0.6301639503012839,-0.3808818706483968,-0.16172650623168627,0.29292898545274343,-0.338757313852933,0.0896636317852371,-0.6123230888280135,0.2840683001157846,-0.47274882851525063,0.3284171482409557,-0.06853349054763914,-0.2642866454279745,0.2075782489017608,-0.14642086308576038,0.6665425668161942,-0.14276490896982658,-0.14294158441495095,0.9473867117573767,-0.20942154666436183,1
9.192026628312282,-6.516103441204987,-1.5992175961370103,0.4609445361233494,0.8328423721742223,0.3171966863045174,0.05597056099877058,-0.39292029719723315,-0.3187862716727177,-0.0034461866238077055,-0.009696367384024168,0.44485166583154706,-0.3302855437145932,-0.2110988363164237,0.1925732745659403,-0.3779082811822343,-0.2806031201771161,-0.18750526609049079,0.22910740890402737,-0.24795101448575912,-0.27049625761765994,-0.12174455201770788,-0.11568292077779745,-0.14655216905293697,-0.14760690919638722,0.4149627533812455,-0.10074468377719668,-0.1618108627529854,0.14258467426439245,-0.3144836480898306,1
8.686218315489846,-5.99082077448974,-2.6582565140574816,0.044523231586612796,2.340075126237254,0.840575410689942,-0.22685012534960786,0.09671861494106516,-0.3448371182796288,0.3106847595658723,-0.3212137224077546,0.49605829343407465,-0.19607645614867752,-0.010383723282567975,0.33475217934074153,0.0748629712542559,0.2650809434849142,-0.5071731803872912,-0.08680793867326361,-0.4377821634497399,0.7767465858880276,-0.047823980930622186,-0.1894947471555879,0.36784810628617004,-0.07243943571475883,0.6386285002572644,-0.34646257984721424,-0.0016104284786739472,1.2222664620513197,0.17499199749859354,1
9.759912361139213,-5.804728933205741,-1.8424888207459842,1.1412119681343507,1.6837882136277147,0.7917299818589876,0.1076905338655974,-0.5286001280428818,-0.6526950846657834,-0.04971315672683308,0.14744604205813697,0.7409149844708637,-0.5950668636315277,-0.06020800183275544,-0.00855100403668918,-0.3885513874955307,-0.29824451709005423,-0.17518402645140685,0.6029195835482466,-0.032017792778793255,-0.2680386245060712,-0.1140744743077881,-0.29421382131413304,-0.09938654582604708,0.008076382212777577,0.5741841424711485,-0.05284389936644956,-0.08176971409347362,0.17992994994788852,-0.11842422432822138,1
10.045427429487315,-6.538737304541453,-1.0198218222947113,1.248060886871686,0.8422738154903979,0.25235625084383756,0.18693204837877106,-0.513868836495608,-0.571759429334029,-0.010174111381661292,0.021240509196219254,0.7661573134983074,-0.7047777282099558,-0.34147834579856384,0.2622384633604043,-0.4152543742201449,-0.5994875393995056,-0.19230915706536542,0.30512866398463456,0.1704554710952762,-0.6421648384118047,-0.18123561957737072,-0.10158124985615896,-0.11659979850552209,-0.11430298941716853,0.461733404148385,-0.21549269133451904,-0.1469297825141214,0.7520702393802794,-0.33097873987257553,1
8.220282947198582,-6.468674525606064,-2.4200112054320124,0.0273440415770156,1.4889046353096906,0.41382746631646206,-0.09503945181550104,0.03164255054605288,-0.39886808370456667,0.07936009381374114,-0.11715774237735668,0.4683840342315458,-0.29639106557547445,-0.06998887376426834,0.14057042603834424,-0.07159566119891735,0.10396859873977693,-0.42086226949596095,0.10811208332860522,-0.296810183329682,0.23223414967988298,-0.08192917505235718,-0.17869078573505254,0.10119989149218304,-0.09184223606363577,0.49259730634164084,-0.09381004195596655,-0.10533645474304505,0.7938116714645929,-0.23753633555951073,1
8.503817002797302,-6.155091558745232,-2.479041434759446,0.1675412507335211,2.7019043195089374,0.6835393334625999,-0.24128943658624324,0.27869188375725695,-0.4459651282134337,0.5648789677809736,-0.5119302731721519,0.8224930461662243,-0.5350834177396138,-0.21042505291493774,0.6090202395973868,0.05573436707727489,0.36618629178213497,-0.5617183997874042,-0.1294944247910158,-0.3546621927969361,0.8967545911215034,0.0316030325054837,-0.3205541053558874,0.7331475246440341,-0.2651367170438162,0.41679358884776735,-0.5478432151041858,0.02596395609652598,1.520829563116636,-0.264378177051629,1
9.412412678407373,-6.860251042138187,-1.0765288853945443,1.0708538360411688,0.44951754239475744,0.14181187437217027,0.21154655202372,-0.3817857724266316,-0.3015296428627925,-0.10017363361290427,0.055381961834603505,0.6786040616751973,-0.3230269940761087,-0.09033665584675049,0.12220088912674021,-0.6195530338595644,-0.5163044275221,-0.26347672601238076,0.782382956442838,-0.2349294276258982,-0.8928894567223815,-0.24401664262116235,-0.2573321021644498,0.01382125330813355,-0.21353623389613416,0.6013732782714921,-0.40179253249517116,-0.1810008990244429,0.47844664248604624,-0.5764379072700715,1
9.674195983408394,-6.96147001427208,-1.2379893578635062,0.9817404651570958,0.9849124259507448,0.27568145139032324,0.095181915932308,-0.3844039377196627,-0.2415951115416146,0.001314431533240152,-0.025380217478285453,0.7797021940183033,-0.3907026059077808,-0.2386696986382305,0.24969176870129745,-0.10960860998876965,-0.47780811923315436,-0.0960405729462306,0.12386945324051256,0.13880642656991288,-0.48814001261434603,-0.18132448914680288,-0.11978015042135055,-0.041104594516731784,-0.09046023279697361,0.5829810512926955,-0.23465885930474176,-0.14563978526880886,0.9412136413499574,-0.2617380752513262,1
9.580373851974366,-6.803915882221911,-1.5106216667849524,0.9917741358365721,1.1945578851029388,0.41946980971982234,0.02864726080496933,-0.40598301523932867,-0.32905407850800533,-0.016527337032630457,-0.043558770517716325,0.7764316728083873,-0.5315889193271477,-0.24623712853624888,0.1769089725708783,-0.2579744609235458,-0.3863023920513714,-0.2916703171318737,0.3049200462755771,0.08052839194726125,-0.33511726010319803,-0.11677232615175796,-0.17653310697677943,-0.027164096883087165,-0.13724420507118978,0.525466555435001,-0.11193377811743171,-0.15960663945779094,0.7627772265004528,-0.34633964033560855,1
8.15830280987797,-5.979309169487676,-2.445083932822656,-0.19226870646152275,3.2466041654460454,0.797741717495791,-0.4294838286537433,0.24735811180887954,-0.3161996287334803,0.49227840207672824,-0.1466237050060833,0.5981597179551903,-0.2983840894236196,0.05813709846533436,0.34967311085850683,0.1612753509304112,0.3921328950612766,-0.8780026895022218,-0.2823000412690293,-0.4751018603938939,1.0336770240415043,0.04609915392969407,-0.2370737719598224,0.43177930777164925,-0.032033050183700625,0.46165700050619707,-0.28432756328654835,-0.03867695715630639,1.4371148281915547,-0.31179504320496937,1
9.79469263994826,-5.710162845813413,-2.3518659813304055,0.30259378036626944,2.5399721636020023,0.7995357654234606,-0.22460583105386106,-0.03384677968863219,-0.5334033040449094,0.3943655146077007,-0.40828153384687627,0.35819711904130763,-0.28331523580890433,-0.18762070882803247,0.4831526487228646,0.026153103851989247,0.2879402164039591,-0.397902282125834,-0.1408938983785849,-0.4052359763061394,0.750344890395349,-0.033529716828188,-0.2031341106239105,0.38533234944527145,-0.18450508096779328,0.4156926836404718,-0.42241478497585894,0.03948620216153691,1.1042154074229724,-0.3160506564109426,1
9.422863573852748,-6.577019300208538,-1.636731127157031,0.5452704691318987,0.6154578324980571,0.3693532609298632,0.12727336080925247,-0.3629305529596563,-0.5144320664449007,-0.13109359345934907,0.17682929040454978,0.5052515377145369,-0.4584377349335618,-0.05234030482548406,-0.04654643955296591,-0.37267855677115946,-0.3918349094389256,-0.15169233065670035,0.6304130619181082,0.04950231327562913,-0.5875796615596376,-0.19687008459907376,-0.19054360846956703,-0.20540647532085543,0.01814800436298661,0.5427940295045274,-0.1485682581505949,-0.031289799493266296,0.23706179327493707,-0.1988501512791405,1
9.41803814773943,-6.570717375390136,-1.4579043393802686,0.4780284728318374,0.6943269580967262,0.2141433219740013,0.10606670552857457,-0.3561085578475357,-0.5590136149396024,-0.017755327338836002,-0.04827236768434944,0.5313174960007051,-0.5453764293084037,-0.21862132213934363,0.17126241698036976,-0.3222458269487363,-0.334780707672483,-0.13687994691640848,0.10475813019528901,0.03431110237191541,-0.4383087664495696,-0.12511266421004974,-0.11664725330723079,-0.1154899671679857,-0.1509579342580356,0.370521251890159,-0.17010107544235362,-0.09252571736252334,0.16058724294005122,-0.2565449684261141,1
9.24948995079176,-6.092131870563696,-2.2598162111725952,0.70856146927758,2.0855597269583623,0.5680297454861,-0.05708225347645525,-0.15821889282119592,-0.5566387927083751,0.1652250532015238,-0.173900042857408,0.7879026009726527,-0.6839363162984894,-0.19946086755301987,0.20811196728498255,-0.1960193219226188,0.043325525618277315,-0.48600085359589,0.10495167812710283,-0.11207700285850074,0.24720360477562012,-0.033388671170770955,-0.1786191796327324,0.1864267464627824,-0.10631527245870918,0.5771528951407895,-0.15667556878455474,-0.1228477663638407,0.917714541456778,-0.25670886593176134,1
8.788417155250839,-6.040976398407767,-2.5691328118692898,0.3775428121014027,2.4403629264517974,0.9333202509845971,-0.11046011516865215,-0.027245757671044306,-0.3870095667696461,0.32518164824319445,-0.1646433616290381,0.4519015843304408,-0.3659274113767558,0.05208014958028218,0.22360150455399622,0.0716976354593911,0.1509513833246498,-0.32180104057810244,0.07986138189425365,-0.36819662162530936,0.5715811581409606,0.06093857457587091,-0.1686850336794869,0.21507785845700153,-0.002982826523955534,0.3944504877714582,-0.3444985711697961,0.02694803286894191,1.0819944025158061,0.033116649732069056,1
10.415561701623531,-6.290186406152847,-1.0330703081609298,1.5163210812691572,1.1015512530270708,0.36021663076266536,0.14102772170033587,-0.48976047412673224,-0.44115246706425437,-0.055947754963261535,0.0770873887118279,0.5584864830214403,-0.40817167143929906,-0.21553240422482822,0.1502479708072705,-0.24384087510121524,-0.5723794534201604,-0.10691276489792895,0.40129450550985524,0.22517090183126884,-0.6193775596405243,-0.17049317112491072,-0.12576335254173715,-0.2355919227635438,-0.010620331032742434,0.5315963223186043,-0.12665177759682375,-0.0182469409991701,0.31436784093370795,0.048508310712026007,1
8.677536008324305,-6.689670114020021,-2.234576776346023,0.33692029329065115,1.583374183537031,0.38207268470678485,-0.02692260828923678,-0.058122572471478846,-0.4041594255628261,0.09717926970710021,-0.11107800986626838,0.6214590339503204,-0.556522365651482,-0.12059153253337991,0.1559477208478011,-0.08817287110255638,0.011931297163264196,-0.3253210327371175,0.06013473305723901,-0.16809061746557424,0.1133428642551837,0.004919556888332634,-0.13895836774896797,0.09043727799991744,-0.13885676648112413,0.29649639796353516,-0.11357921378100261,-0.09706961191134446,0.6313996767653541,-0.32882405209427457,1
8.014660619795846,-6.301815866755801,-2.580970344872069,0.05014004296754564,2.405704273095614,0.6152993257824776,-0.18871486108526933,0.33339616145134787,-0.32359447601668073,0.4650685839131836,-0.37780932392436134,0.4735047493197471,-0.24922434433139348,-0.08768865764088093,0.4510846511504278,0.19159661419087143,0.30342074732309604,-0.4868030192884018,-0.21221182978547695,-0.39908297993210806,0.7962070447913758,0.13955712987759217,-0.22860243401672936,0.49494629533311363,-0.1261423804585516,0.40210566640706413,-0.38838530723220954,0.055026441483689716,1.2243429682097258,0.1905132392686389,1
8.404471136420232,-7.284002585092121,-1.778609186358765,-0.40167662527962017,-0.17465602283043258,0.08676575483538958,0.08995884262665811,-0.16931750830588294,-0.14998447185940433,-0.21946928335452462,0.23763854644667,0.18039917585866577,0.02353429365427963,0.1361405460884112,-0.21059049852085301,0.012362174202022057,-0.32894984354642004,0.1813175415433699,0.35616950006423714,0.036200554194245074,-0.7078015388995444,-0.22081750985313559,-0.20911663209845524,-0.2925931245732318,-0.014237385814543998,0.3391706052996287,-0.11693610016625054,0.029437806092842123,-0.20122453041429358,0.04280052343184875,1
7.278569135898453,-7.674068950736261,-2.010624041125893,-1.2542592983983045,-0.45018714967558554,-0.0509799553929784,0.030671855575184936,-0.06264582757282129,-0.2692368025195075,-0.10290867350319031,0.08008328355454994,-0.16063065845808355,-0.2667448554694849,-0.08828550119943862,-0.06854555978468284,-0.03353868114499108,-0.1688128002865424,0.03032426048767003,-0.05947154240044854,-0.041857147452776515,-0.3655636256421676,-0.09794170783826256,-0.10881841662382617,-0.19252711204722375,-0.15174279497040796,0.20671662385936132,-0.060307541448123336,-0.015839027812331517,-0.0020634664407460828,-0.42193584967237463,1
6.9387741008441735,-6.81305089865077,-2.882838923799864,-0.8858118730291958,1.7534388093628044,0.44404852523847665,-0.26234315412217907,0.5374821260514213,0.090039832615642,0.3851617499905667,-0.3110565761741282,-0.08636525907106586,0.4327342707238042,0.1273545155905876,0.41644163459353273,0.3914108531611478,0.4403260636745824,-0.3981861638047796,-0.3433569137386978,-0.8951212632571971,0.8114166587269556,0.05493045094693513,-0.22574150450378497,0.42769374462937904,-0.17928467073065268,0.41628567596845606,-0.375494850464828,0.023881382407805202,1.268193370638648,-0.03182290835054781,1
10.332864055769484,-6.05676242301863,-2.0191993352550854,1.3132834233634179,1.8231731133972755,0.8862788580305017,0.13272737052324715,-0.5293832188590776,-0.6319818167763207,-0.05542750128456439,0.1714948812554005,0.5544200359311295,-0.3799910219312147,0.07001502824468064,-0.1096636590462207,-0.3801637015431322,-0.23850888278100987,-0.15586108701865414,0.6769994298018881,-0.27646550554781185,-0.32117052319864636,-0.16734227784285827,-0.2518754029821334,-0.12947944982441728,-0.057722373069885625,0.41183411866166325,-0.11256599785164766,-0.08369025244681304,0.29573224761965583,-0.3723806624181561,1
9.433517220544125,-6.912692275361431,-1.4998968134924604,0.7805966735624431,1.0599904879905524,0.37555006134273755,0.05297812093465332,-0.37026730142318315,-0.2701158993375954,0.0453257375799007,-0.046834252249801346,0.9262667998891869,-0.5475134835014349,-0.23405845502744077,0.22538971983707987,-0.31859016149227753,-0.3832859837833389,-0.25878781198979456,0.32078552489538026,0.08372668870693777,-0.2870007010384213,-0.14902405928782705,-0.12308636598148653,0.03130301282091011,-0.10174618019208045,0.6738436801925689,-0.2678812737793172,-0.15141141625201757,0.7474701554468024,-0.21533790025400754,1
9.892162823407919,-6.87714556314752,-1.2000656944626482,1.2747638217163848,1.1412437616254594,0.4822800009979985,0.07239348978890704,-0.4715441668988094,-0.46839878588199163,-0.07702629314144717,0.05754142117346619,0.926818735970209,-0.6035610253811908,-0.21173855907675332,0.037245715967469076,-0.3206776058845586,-0.3761345638481898,-0.017444262729916993,0.7877743791457966,0.1650193942538317,-0.6211388992177931,-0.34707783558928773,-0.2582014638648901,0.1157477763951921,-0.21400261873981943,0.32544115845812505,-0.32242133266544404,-0.07076487945105892,0.4910120005362239,-0.9164807779887327,1
8.908910838190565,-6.921802589651293,-1.5135173201948793,0.36426891531882294,0.5756607287867124,0.24802190709427513,0.049749304725482286,-0.3271943440532887,-0.22841919858427537,-0.05561627166777271,0.0610327126091976,0.4970239722788479,-0.39407593866675217,-0.21345595268082962,0.09477163131275272,-0.11024464542426869,-0.38451015133138344,-0.09554527266443581,0.18596043282356334,0.10720855112080534,-0.44200883132291346,-0.14542086796152798,-0.17010874420619654,-0.1284176475313401,-0.10948271368313,0.3932232613369888,-0.05633801965503133,-0.07844571048845371,0.4469003682149872,-0.15552279639446312,1
8.02752178036189,-6.269892452024547,-2.780327656732288,-0.2621689133906175,2.110810080805958,0.8183942275023068,-0.2114490658726884,0.07629160078908136,-0.3710691062132852,0.2811777332234351,-0.28120631131531276,0.4312879128216479,-0.3037773155089502,-0.021574184190117782,0.28295830351624346,0.06161741785459146,0.300004398421531,-0.47589228772824305,-0.15388130585679308,-0.5091724258620284,0.7323536507402146,0.012943537127995173,-0.21673554020148803,0.3699042766574491,-0.16515665035573432,0.46567858835303205,-0.2542867321939542,-0.046334226834366374,1.156054276158965,-0.11481391321477628,1
8.787015103472779,-6.423654130334212,-2.272395718494975,0.39202591139021753,1.6292955282850172,0.4708601749745391,-0.002261615741940581,-0.03785280279805197,-0.4143469938808505,0.09460402334096216,-0.009974810858335586,0.5014061196887665,-0.33985246779266826,0.021476444262476937,0.04318695889194342,-0.04702620402310119,0.028701263734277345,-0.20602876478461027,0.3230352747695057,-0.16563379225276634,0.014525441939536957,0.005584994086903866,-0.2320988787597909,0.05175691183326799,-0.022379348432421498,0.364372288670843,-0.15687197817087184,0.0004601639673376617,0.3891884136675354,0.03345731470279698,1
9.850723039873508,-6.405098607249679,-1.2863881991085786,0.7762508012026742,0.7246070739013816,0.2795866975759994,0.17540604691087017,-0.4916746947756417,-0.6518394712251699,0.02269301241047911,0.0034166664642863048,0.8479975384369519,-0.7569884168993511,-0.3137552629958705,0.2817495022747812,-0.5740561986322229,-0.4965558674910493,-0.27569996762147025,0.3085993286292643,0.19875636535059824,-0.46179435671754937,-0.1627424080661298,-0.15739581419695922,-0.04817610337022839,-0.04632861709480396,0.7305644959723289,-0.24373504660597883,-0.1459927888957242,0.5341975228204132,-0.36538825667477465,1
8.799633373344323,-6.375495401654744,-2.2060344611919813,0.7016500966976748,1.8940296750566548,0.5057178941551339,-0.04993047985719029,-0.10003893723083308,-0.5294615255087104,0.10274651514337975,-0.11662838975208906,0.540923430744579,-0.5710067760704839,-0.13873957561756062,0.11393704232002247,-0.04671560546365046,0.030013701418219713,-0.3844499835241566,0.06696897569277444,-0.1293496583993043,0.11751151281556695,-0.033914534009498266,-0.13659524591586342,0.08499199456231558,-0.13264420914455266,0.3399330182920314,-0.08549046874309595,-0.08680441463215678,0.8018332581837466,-0.3966881663590594,1
8.468219957292835,-5.754163380149866,-2.802073677254232,-0.07502137880188407,2.6168720787221806,0.7513963234412311,-0.19050666056750798,0.23101528154705134,-0.49758258541933276,0.5302010162737195,-0.38894354597474307,0.5738954770492234,-0.4534345023649157,-0.13527815548030644,0.5250718209203616,0.004194208989668798,0.36961735756265673,-0.61148913076327,-0.22812413769454232,-0.42946082332448215,0.9655066623043027,0.14292887566518506,-0.23549414206060162,0.5268297829704038,-0.08954256294211269,0.6457972955602085,-0.41494474485205024,0.030029901555045386,1.2346813308809121,0.17347174969806073,1
9.493248243190617,-6.418548602011429,-1.5618796006147069,0.8015566802492261,0.8524275330815513,0.45714110749122927,0.09284248114501159,-0.415871701190103,-0.31299393338409254,-0.14102629829709296,0.20063035340275798,0.5803507106719399,-0.2826950434602992,-0.024124372678329262,-0.05601743906593288,-0.1716227273426228,-0.4496809032487665,-0.0802381246300664,0.6026312217971246,0.09855106706378106,-0.5728342512401938,-0.20803720361146727,-0.25373692688406524,-0.2199681547186918,0.03425134590451028,0.5740040020551301,-0.06989287339387232,-0.0156376610285263,0.27697651165663245,0.04835030639178073,1
9.780347146520988,-6.392826641814026,-1.5654733441279072,1.0765999413970677,1.401486513976053,0.5080296769878274,0.09069536500837902,-0.4961133043250555,-0.5893824024744346,0.02129418153631901,-0.05022656168837495,0.7750562161838486,-0.7640569133769362,-0.26845037213855744,0.18721929923569866,-0.4797783601325577,-0.3458937585945828,-0.28275094219416097,0.34504190051594347,0.024307157235963675,-0.22522350547739767,-0.050124768667534264,-0.11405987692768703,-0.10232418008898404,-0.11986996118475975,0.4310366616545644,-0.0966987021924794,-0.14850794753644456,0.3848176104818709,-0.3524289314434213,1
10.434807324925448,-6.361238472221583,-1.6743672511007253,0.9235956694779905,1.2590972684254693,0.5349944515783576,0.13114548381559477,-0.5264449435473058,-0.5616814854217873,-0.01466669627380363,0.06725660423993031,0.6459600173109876,-0.5582771281467673,-0.18272815249120292,0.1630995678274751,-0.3466434340805854,-0.3874226966133053,-0.13522368928724843,0.3132241430297022,-0.026607393713787144,-0.3233095119676578,-0.1103823591257994,-0.2024692727470482,-0.16362968025537805,-0.07206165608684771,0.4157086902530082,-0.05885661119870669,-0.10976754184488774,0.36617295022463386,-0.2024470328273991,1
